"meaning_id","unit_id","full_entry","meaning","article_gender","meaning_gender","gendered","comment","suffix","suffix_bVc","suffix_ak","deverbal","infinitive","russian_borrowing","human","sex=f","sex=m","ind_spec","mass_abstr","large","small","animal","water","tree","fruit","tech_transport","cultural_product","household_object","food","drink","plant","event","pos","neg","weather","body_part","building","landscape","diary_product","sickness","meanings_concatenated","meaning_with_examples","label_id","forms_id","gloss_id","gloss","form","all_forms","source"
19064,16235,"шб. ЦИВӢНЦ, шх. ЦАВӢНЦ (мн. шб. цивӣнцен, цивӣнцхел. шх. цавӣнцен, цавӣнцхел) 1. ж. 1) оса; ш. цивӣнц му жирух̌т меня укусила оса; шх. йā зарӣȥ цавӣ́нц-и хӯд, на́-мод куропатка склевала осу, но не погибла; б. му мā́к-и цивӣнц жирух̌т ҳу, шич дāрδ ких̌т оса ужалила меня в шею, и сейчас еще болит; ш. йид х̌ац цивӣнц дастӯр шито йид эта вода, как оса (жалит), холодная она; б. йам цивӣнцхе́л-та риwозд эти осы летают; 2) пчела; ш. шито ца ких̌т, дāδ му цивӣнце́н-та ма́рен если похолодает, мои пчелы погибнут; 2. перен. зловредный, вредный, ядовитый; ш. ту-т аҷаб цивӣнц нāй, ху виро́д-ат во мут δод какой ты вредный, опять стукнул кулаком своего братишку; цивӣнц гарδентоw прогонять, давать от ворот поворот, делать так, чтоб пришлось уйти, убраться, ноги унести; ш. ду̊́нд-ум wи́-йец лу̊д иди, цивӣ́нц-ум wи гарδент (я) его так отругал, что ему пришлось убраться; цивӣнц гāх̌тоw убираться, улепетывать, уносить ноги, сматываться; мчаться что есть мочи; ш. йу му тар пиро цивӣнц гāхт он помчался впереди меня что есть мочи.","оса","f","f",0,"animal",,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"оса; пчела; зловредный, вредный, ядовитый","оса; меня укусила оса; куропатка склевала осу, но не погибла; оса ужалила меня в шею, и сейчас еще болит; эта вода, как оса (жалит), холодная она; эти осы летают",,24741,20,"word","civīnc","civīnc cavīnc",2
19065,16235,"шб. ЦИВӢНЦ, шх. ЦАВӢНЦ (мн. шб. цивӣнцен, цивӣнцхел. шх. цавӣнцен, цавӣнцхел) 1. ж. 1) оса; ш. цивӣнц му жирух̌т меня укусила оса; шх. йā зарӣȥ цавӣ́нц-и хӯд, на́-мод куропатка склевала осу, но не погибла; б. му мā́к-и цивӣнц жирух̌т ҳу, шич дāрδ ких̌т оса ужалила меня в шею, и сейчас еще болит; ш. йид х̌ац цивӣнц дастӯр шито йид эта вода, как оса (жалит), холодная она; б. йам цивӣнцхе́л-та риwозд эти осы летают; 2) пчела; ш. шито ца ких̌т, дāδ му цивӣнце́н-та ма́рен если похолодает, мои пчелы погибнут; 2. перен. зловредный, вредный, ядовитый; ш. ту-т аҷаб цивӣнц нāй, ху виро́д-ат во мут δод какой ты вредный, опять стукнул кулаком своего братишку; цивӣнц гарδентоw прогонять, давать от ворот поворот, делать так, чтоб пришлось уйти, убраться, ноги унести; ш. ду̊́нд-ум wи́-йец лу̊д иди, цивӣ́нц-ум wи гарδент (я) его так отругал, что ему пришлось убраться; цивӣнц гāх̌тоw убираться, улепетывать, уносить ноги, сматываться; мчаться что есть мочи; ш. йу му тар пиро цивӣнц гāхт он помчался впереди меня что есть мочи.","пчела","f","f",0,"animal",,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"оса; пчела; зловредный, вредный, ядовитый","пчела; если похолодает, мои пчелы погибнут",,24741,20,"word","civīnc","civīnc cavīnc",2
19066,16235,"шб. ЦИВӢНЦ, шх. ЦАВӢНЦ (мн. шб. цивӣнцен, цивӣнцхел. шх. цавӣнцен, цавӣнцхел) 1. ж. 1) оса; ш. цивӣнц му жирух̌т меня укусила оса; шх. йā зарӣȥ цавӣ́нц-и хӯд, на́-мод куропатка склевала осу, но не погибла; б. му мā́к-и цивӣнц жирух̌т ҳу, шич дāрδ ких̌т оса ужалила меня в шею, и сейчас еще болит; ш. йид х̌ац цивӣнц дастӯр шито йид эта вода, как оса (жалит), холодная она; б. йам цивӣнцхе́л-та риwозд эти осы летают; 2) пчела; ш. шито ца ких̌т, дāδ му цивӣнце́н-та ма́рен если похолодает, мои пчелы погибнут; 2. перен. зловредный, вредный, ядовитый; ш. ту-т аҷаб цивӣнц нāй, ху виро́д-ат во мут δод какой ты вредный, опять стукнул кулаком своего братишку; цивӣнц гарδентоw прогонять, давать от ворот поворот, делать так, чтоб пришлось уйти, убраться, ноги унести; ш. ду̊́нд-ум wи́-йец лу̊д иди, цивӣ́нц-ум wи гарδент (я) его так отругал, что ему пришлось убраться; цивӣнц гāх̌тоw убираться, улепетывать, уносить ноги, сматываться; мчаться что есть мочи; ш. йу му тар пиро цивӣнц гāхт он помчался впереди меня что есть мочи.","зловредный, вредный, ядовитый","f","f",0,"adjective",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"оса; пчела; зловредный, вредный, ядовитый","зловредный, вредный, ядовитый; какой ты вредный, опять стукнул кулаком своего братишку",,24741,20,"word","civīnc","civīnc cavīnc",2
19081,16250,"шб. ЦИЛУК, ш. ЦУЛУК, ЦИЛУ̊К, ЦУЛУ̊К. ж. шб. ЦИЛАҚ 1. 1) торчащий вверх, стоящий дыбом; отвесный, крутой, вертикальный; ш. йид тāх лап цилу̊қ эта гора очень крутая; ш. цилу̊қ wӣз ту wӣ́з-ат, баро-бар wӣз ту wӣз стоящий вертикально груз – твой груз, лежащий плашмя груз – твой груз (погов., т. е. как бы то ни было – а груз твой); б. цилақ бӯҷӣ́н-инд-ум ту-рд йоɣ̌ҷ дā́к-чӯд я тебе дал битком набитый (букв. торчащий) мешок муки; 2) стоящий, находящийся на ногах; ш. йā ката-ра-меθ цилақ она целый день на ногах; 2. торчком, дыбом; прямо вверх, вертикально, отвесно; ш. ваз пи х̌а́ц-ат wам δум цилақ коза в воде, а хвост торчком (погов., приблизительно соотв. погибаем, но не сдаемся); б. wев талаwен цилақ риби ху, х̌ац ар wев кин иди нижи́рен wаδ поставь те бочки вертикально и налей в них воды, чтобы они намокали; цилук. δ. (δāδ), цилуқ ч. ставить прямо, торчком; втыкать; складывать друг на друга в стопу; ш. wи сêх-ен δоδҷ йа́манд цилуқ (они) там воткнули шест; цилуқ wиремтоw поднимать вертикально, устанавливать прямо; ставить на ноги; цилуқ wирӣвдоw вставать; стоять; ш. цилу́қ-аθ wирāфц, мā́-ниθ стой, не садись; цилуқ андӣдоw (б. индӣдоw) вставать (на ноги); ш. ху ҷо́й-ти цилуқ андиз встань на свое место; ш. му ризӣн ғал ȥал, цилақ андӣдоw на́-вāр-δед моя дочь еще мала, не может стоять. Ср. ȥуқ, цуқ.","стоящий, находящийся на ногах","f","f",0,"adjective",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"торчащий вверх, стоящий дыбом; отвесный, крутой, вертикальный; стоящий, находящийся на ногах; торчком, дыбом; прямо вверх, вертикально, отвесно","стоящий, находящийся на ногах; она целый день на ногах",,24768,20,"word","ciluq","ciluq culuq cilůq culůq cilaq",2
19086,16254,"ЦИЛУҚ-ГӢЛ, ж. ЦИЛАҚ-ГĀЛ (< цилуқ, цилақ + кӣл, кāл) высокомерный, надменный; ветреный, кокетливый; ш. аҷаб цилақ-гā́л-ат ту! какая ты высокомерная!; цилуқ-гӣл ғиδā, цилак-гāл ғāц задавака; зазнайка; шх. wу́з-ум дис цилуқ-гӣл ғиδā на́-wӣнч я еще не встречал такого зазнайки.","высокомерный, надменный; ветреный, кокетливый","fm","m",1,"adjective",,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"высокомерный, надменный; ветреный, кокетливый","высокомерный, надменный; ветреный, кокетливый",,38504,20,"word","ciluq-gīl","ciluq-gīl ciluq-gāl",2
19086,16254,"ЦИЛУҚ-ГӢЛ, ж. ЦИЛАҚ-ГĀЛ (< цилуқ, цилақ + кӣл, кāл) высокомерный, надменный; ветреный, кокетливый; ш. аҷаб цилақ-гā́л-ат ту! какая ты высокомерная!; цилуқ-гӣл ғиδā, цилак-гāл ғāц задавака; зазнайка; шх. wу́з-ум дис цилуқ-гӣл ғиδā на́-wӣнч я еще не встречал такого зазнайки.","высокомерный, надменный; ветреный, кокетливый","fm","f",1,"adjective",,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"высокомерный, надменный; ветреный, кокетливый","высокомерный, надменный; ветреный, кокетливый",,38504,20,"word","ciluq-gāl","ciluq-gīl ciluq-gāl",2
19090,16258,"ЦИЛУҚ-ХОХ̌, ж. ЦИЛАҚ-ХОХ̌ с прямыми рогами; ш. йи цилуқ-хох̌ буч ди-нд бед у него исчез один козел с прямыми рогами.","с прямыми рогами","fm","fm",0,"adjective",,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"с прямыми рогами","с прямыми рогами; у него исчез один козел с прямыми рогами",,38507,20,"word","ciluq-xox̌","ciluq-xox̌ cilaq-xox̌",2
19092,16259,"шб. ЦИЛУҚ-ЦИЛУҚ, ж. ЦИЛАҚ-ЦИЛАҚ, б. тж. м. ȤИЛУҚ-ȤИЛУҚ, ж. ȤИЛАҚ-ȤИЛАҚ 1. торчком; на ногах; ш. ту бāс ката-рамêθ цилақ-цилақ ноɣ̌ хватит тебе мотаться весь день на ногах; 2. прямой, выпрямленный, торчащий; отвесный, вертикальный; б. тар wев цилақ-цилақ жӣрен хез йā сат она пошла к тем торчащим камням; цилуқ-цилуқ зибидоw прыгать, скакать, вскакивать; устремляться прямо вверх; шх. лап цилуқ-цилуқ мā́-зибан! не прыгай (ты) без конца!; ш. wи кор ду̊нд на́й-ат, wи цилуқ-цилуқ зибидоw ас олам от его работы толку нет, а прыгать да скакать – это он то и дело; б. йā ғāц wев жӣре́н-ти ȥилақ-ȥилақ зибад ху, пор δод та девушка прыг да скок по камням и переправилась через речку.","прямой, выпрямленный, торчащий; отвесный, вертикальный",,,0,"adjective",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"прямой, выпрямленный, торчащий; отвесный, вертикальный","прямой, выпрямленный, торчащий; отвесный, вертикальный; она пошла к тем торчащим камням",,38509,34,"m","ciluq-ciluq","ciluq-ciluq cilaq-cilaq",2
19094,16261,"ш. ЦИЛУҚ-ҒУ̊Ɣ̌, б. ЦИЛУҚ-ГУ̊W, ж. ЦИЛАҚ-ҒУ̊W. б. ЦИЛАҚ-ҒУ̊W с торчащими ушами; с оттопыренными ушами, лопоухий; ш. йи цилуқ-ғу̊ɣ̌ куд му-нд вуд был у меня один лопоухий пес; боб цилуқ-ғу̊ɣ̌ ""лопоухий"" (условное, табуированное название волка на летовке); ш. х̌āб х̌êδ-ти йи одам х̌еδбу̊н нếδен, йик-ду̊н-ҷāт диди, аwа́ли йатоw на́-wзу̊́нен йе́л-ти боб цилуқ-ғу̊ɣ̌ йа́ст-о нист: йел-ти wӯрҷ лу̊вдоw расм нист ночью в загоне сажают одного человека караульщика, потому что когда прибудут, не знают, есть или нет на летовье ""лопоухий"": говорить ""волк"" на летовье не принято.","с торчащими ушами; с оттопыренными ушами, лопоухий",,,0,"adjective",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"с торчащими ушами; с оттопыренными ушами, лопоухий","с торчащими ушами; с оттопыренными ушами, лопоухий; был у меня один лопоухий пес",,38513,20,"word","ciluq-ɣůɣ̌","ciluq-ɣůɣ̌ cilaq-ɣůw",2
19117,16284,"ЦИРОW(АК) ж. 1) светильник, лампа; лучина для освещения; ш. пāстди дам цироw кин убавь огонь (светильника); ш. wам ғулā цироw пиδи́н-ат, мам ȥалди wизêw зажги ту большую лампу, а ту маленькую погаси; брв. йу ғиδā дам цироw пиδинт парень зажигает светильник; б. мāш цироwа́к-и Укмат йод тар хидорҷ наш светильник Укмат отнес на мельницу; 2) свет (электрический); ш. ас диwоздā та́ред-та цироwен wизêwен после двенадцати (часов) отключают свет; пи цироw при свете; б. йи́д-та пи цироw башāнд бози ких̌т при свете он играет хорошо; (wи) цироw пиδидоw устраивать (по нему) поминки (на третий день после кончины); ш. йе́данд wи циро́wен пиδид ху, ху зо́рδ-ен ас wи шито чӯ́д-ат, зибо́-ра йу йат в то время устроили по нему поминки и утешились, а впоследствии он вернулся (живым). Ср. бӣнзак.","светильник, лампа; лучина для освещения","f","f",0,,"(ak)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"светильник, лампа; лучина для освещения; свет (электрический)","светильник, лампа; лучина для освещения; убавь огонь (светильника); зажги ту большую лампу, а ту маленькую погаси; парень зажигает светильник; наш светильник Укмат отнес на мельницу",,24841,20,"word","cirow","cirow",2
19118,16284,"ЦИРОW(АК) ж. 1) светильник, лампа; лучина для освещения; ш. пāстди дам цироw кин убавь огонь (светильника); ш. wам ғулā цироw пиδи́н-ат, мам ȥалди wизêw зажги ту большую лампу, а ту маленькую погаси; брв. йу ғиδā дам цироw пиδинт парень зажигает светильник; б. мāш цироwа́к-и Укмат йод тар хидорҷ наш светильник Укмат отнес на мельницу; 2) свет (электрический); ш. ас диwоздā та́ред-та цироwен wизêwен после двенадцати (часов) отключают свет; пи цироw при свете; б. йи́д-та пи цироw башāнд бози ких̌т при свете он играет хорошо; (wи) цироw пиδидоw устраивать (по нему) поминки (на третий день после кончины); ш. йе́данд wи циро́wен пиδид ху, ху зо́рδ-ен ас wи шито чӯ́д-ат, зибо́-ра йу йат в то время устроили по нему поминки и утешились, а впоследствии он вернулся (живым). Ср. бӣнзак.","свет (электрический)","f","f",0,,"(ak)",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"светильник, лампа; лучина для освещения; свет (электрический)","свет (электрический); после двенадцати (часов) отключают свет",,24841,20,"word","cirow","cirow",2
19119,16285,"ЦИРОWДУ̊Н ж. (м.) место для свечей; приспособление для свечей, подсвечник.","место для свечей; приспособление для свечей, подсвечник","fm","fm",0,,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"место для свечей; приспособление для свечей, подсвечник","место для свечей; приспособление для свечей, подсвечник",,24843,20,"word","cirowdůn","cirowdůn",2
19142,16306,"ЦИХ̌ 1 ж. (м.) кустарник, куст; саженец, поросль; перовская коричниколистная (Рerovakia scrophularitfclia); ш. дев цих̌ен теби δа ху, зимисту̊н θêwāм рубите эти кусты, и зимой будем жечь (как топливо); ш. резги-резги дирахт ца вед, цих̌ wи лу̊вен когда деревья бывают маленькие, мелкие, их называют ""цих̌"" (поросль); б. му талпа́к-и х̌ӯȥ δод ар wим цих̌ ветер унес мою тюбетейку в тот кустарник; цих̌(-ат) цол, цих̌(-ат) цох̌ м. шепки, лучины, прутья; б. ди ци́х̌-ат цо́л-ум пиδид я зажег щепки. Ср. цох̌.","кустарник, ксаженец, поросль; перовская коричниколистная (Рerovakia scrophularitfclia)","fm","fm",0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"кустарник, ксаженец, поросль; перовская коричниколистная (Рerovakia scrophularitfclia)","кустарник, ксаженец, поросль; перовская коричниколистная (Рerovakia scrophularitfclia)",,24868,20,"word","cix̌","cix̌",2
19164,16325,"ЦӢГБИЦ ж. 1. только что отелившаяся, оягнившаяся; ш. йам му жоw ғал цӣгбиц моя корова только что отелилась; 2. (тк. в бдж) роженица; родильница.","только что отелившаяся, оягнившаяся","f","f",0,"animal",,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"только что отелившаяся, оягнившаяся; роженица; родильница","только что отелившаяся, оягнившаяся; моя корова только что отелилась",,24890,20,"word","cīgbic","cīgbic",2
19168,16328,"ЦӢН ж. тальник, идущий на изготовление корзин; ш. йа́мард мис цӣ́н-ат wāн лап там же много тальника и ивняка; цӣн бало́-т нут бало и это не так, и то не эдак; б. тама-рд цӣн бало́-т нут бало вам и это не нравится, и то не подходит.","тальник, идущий на изготовление корзин","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"тальник, идущий на изготовление корзин","тальник, идущий на изготовление корзин; там же много тальника и ивняка",,24895,20,"word","cīn","cīn",2
19170,16330,"ш. ЦӢНАК ж. тальник типа белой ивы (Salix alba); ш. wāн: сафо wāн, йӣw рошт wāн, йӣw цӣнак ива (бывает): белая ива, краспотал, тальник.","тальник типа белой ивы (Salix alba)","f","f",0,,"ak",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"тальник типа белой ивы (Salix alba)","тальник типа белой ивы (Salix alba); ива (бывает): белая ива, краспотал, тальник",,24897,20,"word","cīnak","cīnak",2
19176,16336,"ш. ЦӢНЦИЛУ̊Қ, ж. ЦӢНЦИЛĀҚ нетерпеливый, беспокойный; ш. ода́м ард ди осойах̌и на́-δод, wи́-та цӣнцилу̊қ лу̊́вен когда человек не знает покоя, о нем говорят ""нетерпеливый""; ш. йā цӣнцилāқ ғāц она беспокойная девочка.","нетерпеливый, беспокойный","f","f",0,"adjective",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"нетерпеливый, беспокойный","нетерпеливый, беспокойный; когда человек не знает покоя, о нем говорят ""нетерпеливый""; она беспокойная девочка",,38539,20,"word","cīncilůq","cīncilůq cīncilaq",2
19179,16340,"ЦӢПĀК ж. разновидность воробья; ш. цӣпак wиδи́ч-ум δод я охотился на воробья ""цӣпāк""; б. цӣпāк wиδич хуб wиδич, му пӣ́нҷ-и δод калкитич воробей ""цӣпāк"" – хороший воробей, (но) расправился с моим просом (из песни).","разновидность воробья","f","f",0,"animal",,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"разновидность воробья","разновидность воробья; я охотился на воробья ""цӣпāк""; воробей ""цӣпāк"" – хороший воробей, (но) расправился с моим просом (из песни)",,24907,20,"word","cīpāk","cīpāk",2
19193,16352,"ЦЙЦАК 2 ж. насекомое; вошь.","насекомое; вошь","f","f",0,"animal","ak",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"насекомое; вошь","насекомое; вошь",,24922,20,"word","cīcak","cīcak",2
19194,16353,"ш. ЦӢЦАК 3 м. дикое несъедобное растение, плоды которого похожи на виноград.","дикое несъедобное растение, плоды которого похожи на виноград","m","m",0,,"ak",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"дикое несъедобное растение, плоды которого похожи на виноград","дикое несъедобное растение, плоды которого похожи на виноград",,24923,20,"word","cīcak","cīcak",2
19205,16363,"ЦОХ̌ м. щепки; грубые стебли; б. йид жоw ди нармā wо́х̌-и хӯ́д-ат, к-ид цох̌ ред корова объела мякину и остались лишь грубые стебли; б. ди цох̌ вāр, пиδи́нāм принеси щепки, и мы разожжем их; цох̌ ч. рвать; трепать, изнашивать; ш. дам му палто́й-ат цох̌ чӯд ты износил мое пальто; цох̌ с. рваться, трепаться, изнашиваться; ш. му намад дига цох̌ сиц моя кошма совсем истрепалась; ш. му пêхе́н-ен цох̌ сат мои пехи износились. Ср. пилцох̌(ак), цих̌ 1.","щепки; грубые стебли","m","m",0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"щепки; грубые стебли","щепки; грубые стебли; ред корова объела мякину и остались лишь грубые стебли; принеси щепки, и мы разожжем их",,24935,20,"word","cox̌","cox̌",2
19210,16369,"ЦОƔ̌Ȥ ж. шило; ш. му цоɣ̌ȥ ганд сиц мое шило затупилось; б. даδ wим римед си́ȥ-ат цо́ɣ̌ȥ-ти рақоси фольк. потом он заставил ее танцевать на игле и на шиле.","шило","f","f",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"шило","шило; мое шило затупилось; потом он заставил ее танцевать на игле и на шиле",,24944,20,"word","coɣ̌ʒ","coɣ̌ʒ",2
19217,16376,"ЦУРАСТ, ж. ЦАРАСТ 1. шумно, с шумом, с шелестом, с треском; ш. йу цицу аз wам х̌а́р-анд цураст риwух̌т улар с шумом вспорхнул из-под шиповника; ш. йам цу куртā ар мêх ангихт ху, цураст цуғ δод моя сорочка зацепилась за гвоздь и с треском порвалась; 2. треск, резкий звук; б. ху δуст-ум δод ар wи пу̊стӣн ку̊ɣ̌ȥ ху, ди силанҷа́к-ум δод, цураст сут (я) сунул в дыру шубы палец и как рванул – раздался треск.","шумно, с шумом, с шелестом, с треском","fm","m",1,"onomatopoeia",,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"шумно, с шумом, с шелестом, с треском","шумно, с шумом, с шелестом, с треском; моя сорочка зацепилась за гвоздь и с треском порвалась; с шумом вспорхнул из-под шиповника",,24951,20,"word","curast","curast carast",2
19217,16376,"ЦУРАСТ, ж. ЦАРАСТ 1. шумно, с шумом, с шелестом, с треском; ш. йу цицу аз wам х̌а́р-анд цураст риwух̌т улар с шумом вспорхнул из-под шиповника; ш. йам цу куртā ар мêх ангихт ху, цураст цуғ δод моя сорочка зацепилась за гвоздь и с треском порвалась; 2. треск, резкий звук; б. ху δуст-ум δод ар wи пу̊стӣн ку̊ɣ̌ȥ ху, ди силанҷа́к-ум δод, цураст сут (я) сунул в дыру шубы палец и как рванул – раздался треск.","шумно, с шумом, с шелестом, с треском","fm","f",1,"onomatopoeia",,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"шумно, с шумом, с шелестом, с треском","шумно, с шумом, с шелестом, с треском; моя сорочка зацепилась за гвоздь и с треском порвалась; с шумом вспорхнул из-под шиповника",,24951,20,"word","carast","curast carast",2
19224,16380,"ЦУРθ-ЦУРθ м. отрывистый, свистящий звук.","отрывистый, свистящий звук","m","m",0,"onomatopoeia",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"отрывистый, свистящий звук","отрывистый, свистящий звук",,24956,20,"word","curθ-curθ","curθ-curθ",2
19227,16384,"ЦУТ-ПИ-ЦУТ м. лоскутки, обрезки; ш. йā куртайен анцӣ́вд-ат, wи цут-пи-цут во ху зирйоте́н-ард ких̌т она шьет платья, а из лоскутков мастерит (кое-что) своим детям; б. wи колā́-йи цут-пи-цут асоб чӯд, δӣс гāз йу на́х̌тӯйд он насчитал обрезки ткани и всего получилось десять метров.","лоскутки, обрезки","m","m",0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"лоскутки, обрезки","лоскутки, обрезки; она шьет платья, а из лоскутков мастерит (кое-что) своим детям; он насчитал обрезки ткани и всего получилось десять метров",,24960,20,"word","cut-pi-cut","cut-pi-cut",2
19246,16402,"ЦУ́Қ-ЦУ́Қ 1 ж. ЦАҚ-ЦАҚ 1) вертикальный, торчащий; ш. wи х̌ӣҷ хо́х̌ен цу́қ-цу́қ у того быка рога торчком; 2) перен. вопреки желанию, ни с того, ни с сего, вдруг; ш. аза́м-ен wāδ цу́қ-цу́қ йат они ни с того, ни с сего приехали оттуда; цу́қ-цу́қ зибентоw не давать покоя, беспокоить; ш. ту цу́қ-цу́қ му мā́-зибен! не беспокой меня!; цу́қ-цу́қ зибидоw прыгать на месте; шуметь, суетиться, беспокоиться; ш. йā ту зарӣ́ȥ-та ца́қ-ца́қ зибӣ́нт-ат, δêд-та на́-ких̌т твоя куропатка только прыгает, а не дерется; б. йу ху́баθ цу́қ-цу́қ зибӣнт-ат, wи кор уwайдо нист сам он только суетится, а работы его не видно.","вертикальный, торчащий","fm","m",1,"adjective",,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"вертикальный, торчащий; вопреки желанию, ни с того, ни с сего, вдруг","вертикальный, торчащий; у того быка рога торчком",,24980,20,"word","cuq-cuq","cuq-cuq",2
19246,16402,"ЦУ́Қ-ЦУ́Қ 1 ж. ЦАҚ-ЦАҚ 1) вертикальный, торчащий; ш. wи х̌ӣҷ хо́х̌ен цу́қ-цу́қ у того быка рога торчком; 2) перен. вопреки желанию, ни с того, ни с сего, вдруг; ш. аза́м-ен wāδ цу́қ-цу́қ йат они ни с того, ни с сего приехали оттуда; цу́қ-цу́қ зибентоw не давать покоя, беспокоить; ш. ту цу́қ-цу́қ му мā́-зибен! не беспокой меня!; цу́қ-цу́қ зибидоw прыгать на месте; шуметь, суетиться, беспокоиться; ш. йā ту зарӣ́ȥ-та ца́қ-ца́қ зибӣ́нт-ат, δêд-та на́-ких̌т твоя куропатка только прыгает, а не дерется; б. йу ху́баθ цу́қ-цу́қ зибӣнт-ат, wи кор уwайдо нист сам он только суетится, а работы его не видно.","вертикальный, торчащий","fm","f",1,"adjective",,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"вертикальный, торчащий; вопреки желанию, ни с того, ни с сего, вдруг","вертикальный, торчащий; у того быка рога торчком",,24980,20,"word","caq-caq","cuq-cuq",2
19250,16405,"ЦӮΔМ бот. м. терескен, полынь (различные виды: Аrtemisia persies, Аrtemisia vachanica, Аjenia tibetios); ш. цӯ́δм-та ки́нен мошӣ́н-ти wӣз ху, вен тар ху чӣд грузят на машину полынь и привозят домой; ш. δу цӯδм ва ху паде, пи кицор пиδин принеси пару (кустиков) полыни и зажги там, в очаге; б. йи пахчак цӯδм му-рд дāк дай мне одну охапку полыни; цӯδм питидоw выдергивать полынь, (заготавливая на топливо); ш. ту са цӯδм пити́н-ат, wуз wи ҷā́мум ты пойди, надергай полыни, а я ее соберу.","терескен, полынь (различные виды: Аrtemisia persies, Аrtemisia vachanica, Аjenia tibetios)","m","m",0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"терескен, полынь (различные виды: Аrtemisia persies, Аrtemisia vachanica, Аjenia tibetios)","терескен, полынь (различные виды: Аrtemisia persies, Аrtemisia vachanica, Аjenia tibetios); грузят на машину полынь и привозят домой; принеси пару (кустиков) полыни и зажги там, в очаге; дай мне одну охапку полыни",,24983,20,"word","cūδm","cūδm",2
