meaning_id,unit_id,full_entry,meaning,russian_borrowing,article_gender,meaning_gender,gendered,comment,suffix,suffix_bVc,suffix_ak,deverbal,infinitive,stress,human,sex=f,sex=m,indspec,massabstr,large,small,animals,water,trees,fruit,techtransport,culturalprod.,name,householdobjects,food,drink,plants,events,pos,neg,weather,bodyparts,buildings,landscape,milkprod.,sicknesses,meanings_concatenated,meaning_with_examples,label_id
19066,16235,"шб. ЦИВӢНЦ, шх. ЦАВӢНЦ (мн. шб. цивӣнцен, цивӣнцхел. шх. цавӣнцен, цавӣнцхел) 1. ж. 1) оса; ш. цивӣнц му жирух̌т меня укусила оса; шх. йā зарӣȥ цавӣ́нц-и хӯд, на́-мод куропатка склевала осу, но не погибла; б. му мā́к-и цивӣнц жирух̌т ҳу, шич дāрδ ких̌т оса ужалила меня в шею, и сейчас еще болит; ш. йид х̌ац цивӣнц дастӯр шито йид эта вода, как оса (жалит), холодная она; б. йам цивӣнцхе́л-та риwозд эти осы летают; 2) пчела; ш. шито ца ких̌т, дāδ му цивӣнце́н-та ма́рен если похолодает, мои пчелы погибнут; 2. перен. зловредный, вредный, ядовитый; ш. ту-т аҷаб цивӣнц нāй, ху виро́д-ат во мут δод какой ты вредный, опять стукнул кулаком своего братишку; цивӣнц гарδентоw прогонять, давать от ворот поворот, делать так, чтоб пришлось уйти, убраться, ноги унести; ш. ду̊́нд-ум wи́-йец лу̊д иди, цивӣ́нц-ум wи гарδент (я) его так отругал, что ему пришлось убраться; цивӣнц гāх̌тоw убираться, улепетывать, уносить ноги, сматываться; мчаться что есть мочи; ш. йу му тар пиро цивӣнц гāхт он помчался впереди меня что есть мочи.","зловредный, вредный, ядовитый",0,f,f,0,adjective,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"оса; пчела; зловредный, вредный, ядовитый","зловредный, вредный, ядовитый; какой ты вредный, опять стукнул кулаком своего братишку",
19081,16250,"шб. ЦИЛУК, ш. ЦУЛУК, ЦИЛУ̊К, ЦУЛУ̊К. ж. шб. ЦИЛАҚ 1. 1) торчащий вверх, стоящий дыбом; отвесный, крутой, вертикальный; ш. йид тāх лап цилу̊қ эта гора очень крутая; ш. цилу̊қ wӣз ту wӣ́з-ат, баро-бар wӣз ту wӣз стоящий вертикально груз – твой груз, лежащий плашмя груз – твой груз (погов., т. е. как бы то ни было – а груз твой); б. цилақ бӯҷӣ́н-инд-ум ту-рд йоɣ̌ҷ дā́к-чӯд я тебе дал битком набитый (букв. торчащий) мешок муки; 2) стоящий, находящийся на ногах; ш. йā ката-ра-меθ цилақ она целый день на ногах; 2. торчком, дыбом; прямо вверх, вертикально, отвесно; ш. ваз пи х̌а́ц-ат wам δум цилақ коза в воде, а хвост торчком (погов., приблизительно соотв. погибаем, но не сдаемся); б. wев талаwен цилақ риби ху, х̌ац ар wев кин иди нижи́рен wаδ поставь те бочки вертикально и налей в них воды, чтобы они намокали; цилук. δ. (δāδ), цилуқ ч. ставить прямо, торчком; втыкать; складывать друг на друга в стопу; ш. wи сêх-ен δоδҷ йа́манд цилуқ (они) там воткнули шест; цилуқ wиремтоw поднимать вертикально, устанавливать прямо; ставить на ноги; цилуқ wирӣвдоw вставать; стоять; ш. цилу́қ-аθ wирāфц, мā́-ниθ стой, не садись; цилуқ андӣдоw (б. индӣдоw) вставать (на ноги); ш. ху ҷо́й-ти цилуқ андиз встань на свое место; ш. му ризӣн ғал ȥал, цилақ андӣдоw на́-вāр-δед моя дочь еще мала, не может стоять. Ср. ȥуқ, цуқ.","стоящий, находящийся на ногах",0,f,f,0,adjective,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"торчащий вверх, стоящий дыбом; отвесный, крутой, вертикальный; стоящий, находящийся на ногах; торчком, дыбом; прямо вверх, вертикально, отвесно","стоящий, находящийся на ногах; она целый день на ногах",
19086,16254,"ЦИЛУҚ-ГӢЛ, ж. ЦИЛАҚ-ГĀЛ (< цилуқ, цилақ + кӣл, кāл) высокомерный, надменный; ветреный, кокетливый; ш. аҷаб цилақ-гā́л-ат ту! какая ты высокомерная!; цилуқ-гӣл ғиδā, цилак-гāл ғāц задавака; зазнайка; шх. wу́з-ум дис цилуқ-гӣл ғиδā на́-wӣнч я еще не встречал такого зазнайки.","высокомерный, надменный; ветреный, кокетливый",0,fm,fm,1,adjective,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"высокомерный, надменный; ветреный, кокетливый","высокомерный, надменный; ветреный, кокетливый",
19090,16258,"ЦИЛУҚ-ХОХ̌, ж. ЦИЛАҚ-ХОХ̌ с прямыми рогами; ш. йи цилуқ-хох̌ буч ди-нд бед у него исчез один козел с прямыми рогами.",с прямыми рогами,0,fm,fm,0,adjective,,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,с прямыми рогами,с прямыми рогами; у него исчез один козел с прямыми рогами,
19092,16259,"шб. ЦИЛУҚ-ЦИЛУҚ, ж. ЦИЛАҚ-ЦИЛАҚ, б. тж. м. ȤИЛУҚ-ȤИЛУҚ, ж. ȤИЛАҚ-ȤИЛАҚ 1. торчком; на ногах; ш. ту бāс ката-рамêθ цилақ-цилақ ноɣ̌ хватит тебе мотаться весь день на ногах; 2. прямой, выпрямленный, торчащий; отвесный, вертикальный; б. тар wев цилақ-цилақ жӣрен хез йā сат она пошла к тем торчащим камням; цилуқ-цилуқ зибидоw прыгать, скакать, вскакивать; устремляться прямо вверх; шх. лап цилуқ-цилуқ мā́-зибан! не прыгай (ты) без конца!; ш. wи кор ду̊нд на́й-ат, wи цилуқ-цилуқ зибидоw ас олам от его работы толку нет, а прыгать да скакать – это он то и дело; б. йā ғāц wев жӣре́н-ти ȥилақ-ȥилақ зибад ху, пор δод та девушка прыг да скок по камням и переправилась через речку.","прямой, выпрямленный, торчащий; отвесный, вертикальный",0,,,0,adjective,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"прямой, выпрямленный, торчащий; отвесный, вертикальный","прямой, выпрямленный, торчащий; отвесный, вертикальный; она пошла к тем торчащим камням",
19094,16261,"ш. ЦИЛУҚ-ҒУ̊Ɣ̌, б. ЦИЛУҚ-ГУ̊W, ж. ЦИЛАҚ-ҒУ̊W. б. ЦИЛАҚ-ҒУ̊W с торчащими ушами; с оттопыренными ушами, лопоухий; ш. йи цилуқ-ғу̊ɣ̌ куд му-нд вуд был у меня один лопоухий пес; боб цилуқ-ғу̊ɣ̌ ""лопоухий"" (условное, табуированное название волка на летовке); ш. х̌āб х̌êδ-ти йи одам х̌еδбу̊н нếδен, йик-ду̊н-ҷāт диди, аwа́ли йатоw на́-wзу̊́нен йе́л-ти боб цилуқ-ғу̊ɣ̌ йа́ст-о нист: йел-ти wӯрҷ лу̊вдоw расм нист ночью в загоне сажают одного человека караульщика, потому что когда прибудут, не знают, есть или нет на летовье ""лопоухий"": говорить ""волк"" на летовье не принято.","с торчащими ушами; с оттопыренными ушами, лопоухий",0,,,0,adjective,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"с торчащими ушами; с оттопыренными ушами, лопоухий","с торчащими ушами; с оттопыренными ушами, лопоухий; был у меня один лопоухий пес",
19119,16285,"ЦИРОWДУ̊Н ж. (м.) место для свечей; приспособление для свечей, подсвечник.","место для свечей; приспособление для свечей, подсвечник",0,fm,fm,0,,,0,0,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"место для свечей; приспособление для свечей, подсвечник","место для свечей; приспособление для свечей, подсвечник",
19142,16306,"ЦИХ̌ 1 ж. (м.) кустарник, куст; саженец, поросль; перовская коричниколистная (Рerovakia scrophularitfclia); ш. дев цих̌ен теби δа ху, зимисту̊н θêwāм рубите эти кусты, и зимой будем жечь (как топливо); ш. резги-резги дирахт ца вед, цих̌ wи лу̊вен когда деревья бывают маленькие, мелкие, их называют ""цих̌"" (поросль); б. му талпа́к-и х̌ӯȥ δод ар wим цих̌ ветер унес мою тюбетейку в тот кустарник; цих̌(-ат) цол, цих̌(-ат) цох̌ м. шепки, лучины, прутья; б. ди ци́х̌-ат цо́л-ум пиδид я зажег щепки. Ср. цох̌.","кустарник, ксаженец, поросль; перовская коричниколистная (Рerovakia scrophularitfclia)",0,fm,fm,0,,,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"кустарник, ксаженец, поросль; перовская коричниколистная (Рerovakia scrophularitfclia)","кустарник, ксаженец, поросль; перовская коричниколистная (Рerovakia scrophularitfclia)",
19164,16325,"ЦӢГБИЦ ж. 1. только что отелившаяся, оягнившаяся; ш. йам му жоw ғал цӣгбиц моя корова только что отелилась; 2. (тк. в бдж) роженица; родильница.","только что отелившаяся, оягнившаяся",0,f,f,0,animal,,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"только что отелившаяся, оягнившаяся; роженица; родильница","только что отелившаяся, оягнившаяся; моя корова только что отелилась",
19168,16328,"ЦӢН ж. тальник, идущий на изготовление корзин; ш. йа́мард мис цӣ́н-ат wāн лап там же много тальника и ивняка; цӣн бало́-т нут бало и это не так, и то не эдак; б. тама-рд цӣн бало́-т нут бало вам и это не нравится, и то не подходит.","тальник, идущий на изготовление корзин",0,f,f,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"тальник, идущий на изготовление корзин","тальник, идущий на изготовление корзин; там же много тальника и ивняка",
19176,16336,"ш. ЦӢНЦИЛУ̊Қ, ж. ЦӢНЦИЛĀҚ нетерпеливый, беспокойный; ш. ода́м ард ди осойах̌и на́-δод, wи́-та цӣнцилу̊қ лу̊́вен когда человек не знает покоя, о нем говорят ""нетерпеливый""; ш. йā цӣнцилāқ ғāц она беспокойная девочка.","нетерпеливый, беспокойный",0,f,f,0,adjective,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"нетерпеливый, беспокойный","нетерпеливый, беспокойный; когда человек не знает покоя, о нем говорят ""нетерпеливый""; она беспокойная девочка",
19179,16340,"ЦӢПĀК ж. разновидность воробья; ш. цӣпак wиδи́ч-ум δод я охотился на воробья ""цӣпāк""; б. цӣпāк wиδич хуб wиδич, му пӣ́нҷ-и δод калкитич воробей ""цӣпāк"" – хороший воробей, (но) расправился с моим просом (из песни).",разновидность воробья,0,f,f,0,animal,,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,разновидность воробья,"разновидность воробья; я охотился на воробья ""цӣпāк""; воробей ""цӣпāк"" – хороший воробей, (но) расправился с моим просом (из песни)",
19205,16363,"ЦОХ̌ м. щепки; грубые стебли; б. йид жоw ди нармā wо́х̌-и хӯ́д-ат, к-ид цох̌ ред корова объела мякину и остались лишь грубые стебли; б. ди цох̌ вāр, пиδи́нāм принеси щепки, и мы разожжем их; цох̌ ч. рвать; трепать, изнашивать; ш. дам му палто́й-ат цох̌ чӯд ты износил мое пальто; цох̌ с. рваться, трепаться, изнашиваться; ш. му намад дига цох̌ сиц моя кошма совсем истрепалась; ш. му пêхе́н-ен цох̌ сат мои пехи износились. Ср. пилцох̌(ак), цих̌ 1.",щепки; грубые стебли,0,m,m,0,,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,щепки; грубые стебли,"щепки; грубые стебли; ред корова объела мякину и остались лишь грубые стебли; принеси щепки, и мы разожжем их",
19210,16369,ЦОƔ̌Ȥ ж. шило; ш. му цоɣ̌ȥ ганд сиц мое шило затупилось; б. даδ wим римед си́ȥ-ат цо́ɣ̌ȥ-ти рақоси фольк. потом он заставил ее танцевать на игле и на шиле.,шило,0,f,f,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,шило,шило; мое шило затупилось; потом он заставил ее танцевать на игле и на шиле,
19217,16376,"ЦУРАСТ, ж. ЦАРАСТ 1. шумно, с шумом, с шелестом, с треском; ш. йу цицу аз wам х̌а́р-анд цураст риwух̌т улар с шумом вспорхнул из-под шиповника; ш. йам цу куртā ар мêх ангихт ху, цураст цуғ δод моя сорочка зацепилась за гвоздь и с треском порвалась; 2. треск, резкий звук; б. ху δуст-ум δод ар wи пу̊стӣн ку̊ɣ̌ȥ ху, ди силанҷа́к-ум δод, цураст сут (я) сунул в дыру шубы палец и как рванул – раздался треск.","шумно, с шумом, с шелестом, с треском",0,fm,fm,1,onomatopoeia,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"шумно, с шумом, с шелестом, с треском","шумно, с шумом, с шелестом, с треском; моя сорочка зацепилась за гвоздь и с треском порвалась; с шумом вспорхнул из-под шиповника",
19224,16380,"ЦУРθ-ЦУРθ м. отрывистый, свистящий звук.","отрывистый, свистящий звук",0,m,m,0,onomatopoeia,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"отрывистый, свистящий звук","отрывистый, свистящий звук",
19227,16384,"ЦУТ-ПИ-ЦУТ м. лоскутки, обрезки; ш. йā куртайен анцӣ́вд-ат, wи цут-пи-цут во ху зирйоте́н-ард ких̌т она шьет платья, а из лоскутков мастерит (кое-что) своим детям; б. wи колā́-йи цут-пи-цут асоб чӯд, δӣс гāз йу на́х̌тӯйд он насчитал обрезки ткани и всего получилось десять метров.","лоскутки, обрезки",0,m,m,0,,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"лоскутки, обрезки","лоскутки, обрезки; она шьет платья, а из лоскутков мастерит (кое-что) своим детям; он насчитал обрезки ткани и всего получилось десять метров",
19246,16402,"ЦУ́Қ-ЦУ́Қ 1 ж. ЦАҚ-ЦАҚ 1) вертикальный, торчащий; ш. wи х̌ӣҷ хо́х̌ен цу́қ-цу́қ у того быка рога торчком; 2) перен. вопреки желанию, ни с того, ни с сего, вдруг; ш. аза́м-ен wāδ цу́қ-цу́қ йат они ни с того, ни с сего приехали оттуда; цу́қ-цу́қ зибентоw не давать покоя, беспокоить; ш. ту цу́қ-цу́қ му мā́-зибен! не беспокой меня!; цу́қ-цу́қ зибидоw прыгать на месте; шуметь, суетиться, беспокоиться; ш. йā ту зарӣ́ȥ-та ца́қ-ца́қ зибӣ́нт-ат, δêд-та на́-ких̌т твоя куропатка только прыгает, а не дерется; б. йу ху́баθ цу́қ-цу́қ зибӣнт-ат, wи кор уwайдо нист сам он только суетится, а работы его не видно.","вертикальный, торчащий",0,fm,fm,1,adjective,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"вертикальный, торчащий; вопреки желанию, ни с того, ни с сего, вдруг","вертикальный, торчащий; у того быка рога торчком",
19250,16405,"ЦӮΔМ бот. м. терескен, полынь (различные виды: Аrtemisia persies, Аrtemisia vachanica, Аjenia tibetios); ш. цӯ́δм-та ки́нен мошӣ́н-ти wӣз ху, вен тар ху чӣд грузят на машину полынь и привозят домой; ш. δу цӯδм ва ху паде, пи кицор пиδин принеси пару (кустиков) полыни и зажги там, в очаге; б. йи пахчак цӯδм му-рд дāк дай мне одну охапку полыни; цӯδм питидоw выдергивать полынь, (заготавливая на топливо); ш. ту са цӯδм пити́н-ат, wуз wи ҷā́мум ты пойди, надергай полыни, а я ее соберу.","терескен, полынь (различные виды: Аrtemisia persies, Аrtemisia vachanica, Аjenia tibetios)",0,m,m,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"терескен, полынь (различные виды: Аrtemisia persies, Аrtemisia vachanica, Аjenia tibetios)","терескен, полынь (различные виды: Аrtemisia persies, Аrtemisia vachanica, Аjenia tibetios); грузят на машину полынь и привозят домой; принеси пару (кустиков) полыни и зажги там, в очаге; дай мне одну охапку полыни",
19257,16411,"ЦӮҚ м. филин, сова; цӯк нори самая малость (о еде); б. wа́з-ум цӯқ нори на́-жӣwҷ, лапди пӣȥ я не люблю малого количества (еды), приготовь побольше; цӯқ нори ч. перекусить слегка; заморить червячка; ш. йи цӯқ нори́-йам чӯд, нур шич бāс (мы) заморили червячка, теперь на сегодня достаточно.","филин, сова",0,m,m,0,animal,,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"филин, сова","филин, сова",
19281,16426,"ȤАРТ-А-ȤАРТ м. звук струи воздуха, выходящей из узкого отверстия, свистящий звук; шипение; ш. бачгалā пибӣзг зếзен ху, ар wи қарӯн пу́фен ху, бāд ȥарт-а-ȥарт wи қатӣ́р ки́нен ребята берут пузырь, надувают его, а потом шипят им. Ср. ȥураст.","звук струи воздуха, выходящей из узкого отверстия, свистящий звук; шипение",0,m,m,0,onomatopoeia,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"звук струи воздуха, выходящей из узкого отверстия, свистящий звук; шипение","звук струи воздуха, выходящей из узкого отверстия, свистящий звук; шипение; ребята берут пузырь, надувают его, а потом шипят им",
19282,16427,"ȤАҒАН м. быстрый бег; рывок в беге; пробежка; ш. wу́з-та йи ȥаға́н-ти ту дарйов кинум я одним рывком догоню тебя; ш. йу курā к-зам дê ȥаған, дê ȥаған ху, ару̊ жеребенок оттуда прибежит и прямо тут как тут; ȥаған δ. (δāδ) убегать, улепытывать, давать стрекача; нестись, мчаться; ш. йу шӣг заған δод ас тӣр ар калапой теленок улепетывал вниз; ш. δу ȥаға́н-ат δо́д-ат, фирā́пи-та раза два пробежишь и доберешься.",быстрый бег; рывок в беге; пробежка,0,m,m,0,,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,быстрый бег; рывок в беге; пробежка,быстрый бег; рывок в беге; пробежка; я одним рывком догоню тебя; жеребенок оттуда прибежит и прямо тут как тут,
19284,16429,"ȤАҒАНĀ м. быстрый бег, пробежка; ȥағана δ. (δāδ) бежать быстро; ȥағанā ч. бежать быстро, бегать; ш. wāδ ғал ширу́м-ард ȥағанā ки́нен мальчишки бегают по гумну; б. баробар х̌ā́б-ец йид Наргис ȥағана ху-рд ких̌т Наргис до полуночи бегает себе.","быстрый бег, пробежка",0,m,m,0,,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"быстрый бег, пробежка","быстрый бег, пробежка",
19286,16431,ȤАҒАН-ΔÊД м. беготня; быстрый бег; ш. wуз ȥаған-δêд на́-вāр-δӣм я не могу быстро бегать.,беготня; быстрый бег,0,m,m,0,infinitive,,0,0,0,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,беготня; быстрый бег,беготня; быстрый бег; я не могу быстро бегать,
19288,16433,ȤĀҒ м. газы (в кишечнике); ȥāғ δ. (δāδ) испускать газы.,газы (в кишечнике),0,m,m,0,,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,газы (в кишечнике),газы (в кишечнике),
19304,16448,"ȤИРƔ̌АСТ м. шум; шипение; ш. каш сӣм ар х̌ац δāδ-и wиȥирɣ̌-аст фу́каθ х̌инен если раскаленную проволоку окунешь в воду, ее шипение услышат все; ш. ȥирɣ̌аст ч. шуметь; шипеть; ш. сипин каш вед, ар х̌ац δен, йу ȥирɣ̌аст ких̌т (если) железо, когда оно раскалено, окунают в воду, оно шипит.",шум; шипение,0,m,m,0,onomatopoeia,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,шум; шипение,"шум; шипение; если раскаленную проволоку окунешь в воду, ее шипение услышат все",
19310,16454,"ш. ȤИҚӢН, ȤИҚӢЧ, ж. ȤӢҚĀН хныкающий, капризный, плаксивый; ш. йид ғāц ду̊нд ȥиқāн йаст диди! та девочка такая капризная!; б. йā тӯ-нд ȥиқāн йах у тебя плаксивая сестра.","хныкающий, капризный, плаксивый",0,fm,fm,1,adjective,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"хныкающий, капризный, плаксивый","хныкающий, капризный, плаксивый; та девочка такая капризная!; у тебя плаксивая сестра",
19313,16457,"ȤӢНГАК 1, ȤӢНГ ж. передний край очага (считается священным); ш. сут ȥӣнгакен тӣр-и чӯд дарйов (он) подошел (и) совершил целование края очага; ш. ху кāл пи ȥӣнгаке́н-анд мā́-δа, ту дод мӣрт не касайся головой края очага, не то умрет твой отец (примета); б. ди ȥӣ́нг-ти мā́-ниθ не садись на край очага.",передний край очага (считается священным),0,f,f,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,передний край очага (считается священным),"передний край очага (считается священным); он подошел (и) совершил целование края очага; не касайся головой края очага, не то умрет твой отец; не садись на край очага",
19335,16479,"ш. ȤУЛ, ж. ȤАЛ 1) маленький, малый; ш. ми δорг мā́-дāк, йам ȥул этот брусок не подавай, он мал; ш. δу-арай чӣни́-ат ȥулди дасторху̊н му-рд дāк дай мне две-три пиалы и дастархан поменьше (размером); 2) младший, малолетний; ш. wам ту ȥалди зина́ɣ̌-ум wӣнт я видел твою младшую невестку; ш. тама́-йет фу́каθ ȥал ас му все вы младше меня; ш. бар фукаθ йā ȥалди виц она была младше всех. Ср. буц.","маленький, малый",0,fm,fm,1,adjective,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"маленький, малый; младший, малолетний","маленький, малый; этот брусок не подавай, он мал; дай мне две-три пиалы и дастархан поменьше (размером)",
19336,16479,"ш. ȤУЛ, ж. ȤАЛ 1) маленький, малый; ш. ми δорг мā́-дāк, йам ȥул этот брусок не подавай, он мал; ш. δу-арай чӣни́-ат ȥулди дасторху̊н му-рд дāк дай мне две-три пиалы и дастархан поменьше (размером); 2) младший, малолетний; ш. wам ту ȥалди зина́ɣ̌-ум wӣнт я видел твою младшую невестку; ш. тама́-йет фу́каθ ȥал ас му все вы младше меня; ш. бар фукаθ йā ȥалди виц она была младше всех. Ср. буц.","младший, малолетний",0,fm,fm,1,adjective,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"маленький, малый; младший, малолетний","младший, малолетний; я видел твою младшую невестку; все вы младше меня; она была младше всех",
19337,16480,"ш. ȤУЛИК, ȤУЛОЙИК, ж. ȤАЛИК, ȤАЛОЙИК 1) маленький; ш. му-нд ȥулик пуц у меня маленький сын; ш. му виро ȥулойик вуд, δӣс пур сут, поδ ар йоздā дед мой брат был маленький, ему исполнилось десять лет и пошел одиннадцатый; ш. wам поδен ȥалик у нее маленькие ноги; 2) младший; ш. ту-т ху ȥулик пу́ц-ард башāнд ɣ̌ин δод ты своему младшему сыну нашел хорошую жену. Ср. буцик.",маленький,0,fm,fm,1,adjective,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,маленький; младший,"маленький; у меня маленький сын; дед мой брат был маленький, ему исполнилось десять лет и пошел одиннадцатый; у нее маленькие ноги",
19338,16480,"ш. ȤУЛИК, ȤУЛОЙИК, ж. ȤАЛИК, ȤАЛОЙИК 1) маленький; ш. му-нд ȥулик пуц у меня маленький сын; ш. му виро ȥулойик вуд, δӣс пур сут, поδ ар йоздā дед мой брат был маленький, ему исполнилось десять лет и пошел одиннадцатый; ш. wам поδен ȥалик у нее маленькие ноги; 2) младший; ш. ту-т ху ȥулик пу́ц-ард башāнд ɣ̌ин δод ты своему младшему сыну нашел хорошую жену. Ср. буцик.",младший,0,fm,fm,1,adjective,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,маленький; младший,младший; ты своему младшему сыну нашел хорошую жену,
19340,16482,"ш. ȤУЛИКИК, ȤУЛОЙИКИК, ж. ȤАЛИКИК, ȤАЛОЙИКИК очень маленький; малюсенький; ш. ту-т ȥуликик вуд там ты тогда был совсем маленьким; ш. wам бочка пи-бӣр йи́-га ȥаликик жӣ́р-га мис йаст под бочкой есть еще малюсенький камень; ш. wам ху ȥаликик йа́х-ард мис дāк дай и той своей маленькой сестре. Ср. буцикик, бицик.",очень маленький; малюсенький,0,fm,fm,1,adjective,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,очень маленький; малюсенький,очень маленький; малюсенький; там ты тогда был совсем маленьким; под бочкой есть еще малюсенький камень; дай и той своей маленькой сестре,
19341,16483,"ȤУЛ-ȤУЛИК, ж. ȤАЛ-ȤАЛИК совсем маленький, малюсенький; ш. wистоδ бāд wам сāнҷ рост ких̌т δу́-га ȥал-ȥаликик санҷакен wӣлак зӣмбā́-ва wеδд потом мастер отделывает этот брус и кладет еще два совсем маленьких бруска по краю скамьи у очага.","совсем маленький, малюсенький",0,fm,fm,1,adjective,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"совсем маленький, малюсенький","совсем маленький, малюсенький; потом мастер отделывает этот брус и кладет еще два совсем маленьких бруска по краю скамьи у очага",
19346,16487,"ȤУРАСТ, ж. ȤАРАСТ звук струи воздуха, выходящего из узкого отвестия, свистящий звук. Ср. ȥарт-а-ȥарт.","звук струи воздуха, выходящего из узкого отвестия, свистящий звук",0,fm,fm,1,onomatopoeia,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"звук струи воздуха, выходящего из узкого отвестия, свистящий звук","звук струи воздуха, выходящего из узкого отвестия, свистящий звук",
19347,16488,"ȤУРĀН, ж. ȤАРĀН испускающий газы. Ср. ȥирāн.",испускающий газы,0,fm,fm,1,adjective,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,испускающий газы,испускающий газы,
19364,16506,"ш. ЧАWКИ уст. м. кресло, стул.","кресло, стул",0,m,m,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"кресло, стул","кресло, стул",
